Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
110185,1.40917E+14,May,DC,285.2623,2884.61,55,45,8,,29,2,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
110197,1.73198E+14,May,DC,291.4682,673.07,40,45,1,,28,2,7,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
110213,1.7914E+14,May,DC,362.1937,2307,60,45,1,,45,1,1,2,2,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
110214,1.7914E+14,May,DC,254.3813,2884.61,60,45,4,,44,2,1,2,2,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
110286,2.31979E+14,May,DC,501.2342,730,38,43,7,1,46,2,7,0,0,"Native, Born Abroad Of US Parent(s)",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
110304,3.0771E+14,May,DC,260.4802,2038.46,60,45,1,,33,2,3,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
110305,3.0771E+14,May,DC,260.4802,2884.61,60,45,1,,33,2,5,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
110310,3.10101E+14,May,DC,303.8567,1000,90,45,1,,34,1,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
110332,3.11891E+14,May,DC,260.4802,1730.76,50,45,1,,33,2,1,1,2,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
110448,7.1011E+14,May,DC,303.8567,1423.07,50,45,1,,33,1,1,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
110449,7.1011E+14,May,DC,291.4682,2807.69,45,45,1,,29,2,1,0,0,"Native, Born In US",5,"Business, professional, political, and similar organizations (8139 exc. 81393)",2100,"Private, Nonprofit",No,No,Employed-At Work
110451,7.1011E+14,May,DC,381.4098,2884.61,40,45,2,,55,2,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
110456,7.11547E+14,May,DC,336.5539,2884.61,65,45,4,,34,2,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
110475,7.35174E+14,May,DC,316.7785,673.07,40,43,2,,29,2,7,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2160,Government - Federal,No,No,Employed-At Work
110504,9.31032E+14,May,DC,310.8938,1057.69,50,43,1,,27,1,7,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2160,Government - Federal,No,No,Employed-At Work
110518,9.60718E+14,May,DC,409.89,2884.61,55,45,2,,56,1,5,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
110541,3.33413E+13,May,FL,4516.6779,692,36,40,1,,27,2,7,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
110762,9.62053E+14,May,FL,4471.0203,2884.61,55,46,1,,42,1,5,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
110779,9.72249E+14,May,FL,3790.5179,2038.4,40,40,1,,43,2,7,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
110947,1.91963E+14,May,FL,3812.3322,300,20,45,2,,39,2,1,2,3,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
111000,2.2935E+14,May,FL,3860.1844,960,40,42,1,,31,2,7,1,2,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
111040,2.79381E+14,May,FL,3924.7291,2019.23,40,45,1,,64,1,1,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
111067,3.102E+14,May,FL,4215.6667,1923.07,40,45,1,,52,2,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
111297,9.21705E+14,May,FL,4303.1801,1346.15,40,46,1,,59,1,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
111434,2.9976E+14,May,FL,4201.3507,990.38,40,43,1,,50,2,1,1,3,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
111661,3.103E+14,May,GA,3524.3392,1826.92,40,43,2,,38,1,1,2,5,"Foreign Born, Not a US Citizen",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
111700,3.99161E+14,May,GA,3183.3273,2884.61,50,45,1,,61,1,1,0,0,"Native, Born In US",5,Legal services (5411),2105,"Private, For Profit",No,No,Employed-At Work
111752,7.31491E+14,May,GA,4353.0658,500,40,43,1,,32,2,7,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
112118,5.70455E+14,May,HI,770.9285,760,40,39,15,,34,2,7,0,0,"Native, Born In US",9,"Securities, commodities, funds, trusts, and other financial investments (523, 525)",2160,"Private, For Profit",No,No,Employed-At Work
112257,5.2958E+14,May,HI,743.8363,1038.46,55,45,4,,45,2,1,0,0,"Native, Born In US",9,"Administration of economic programs and space research (926, 927)",2100,Government - State,Yes,,Employed-At Work
112320,9.30199E+14,May,HI,501.7559,2884.61,60,45,1,,62,2,1,0,0,"Native, Born In US",9,Hospitals (622),2100,Government - State,No,No,Employed-At Work
112871,8.60278E+14,May,IL,2865.6361,1050,35,40,1,1,33,2,5,2,6,"Foreign Born, Not a US Citizen",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
113080,3.39196E+14,May,IL,3242.4969,1115.38,40,43,1,,49,2,1,2,3,"Native, Born In US",3,Computer systems design and related services (5415),2160,"Private, For Profit",No,No,Employed-At Work
113232,8.80971E+14,May,IL,2887.9089,646,38,43,1,,41,2,5,0,0,"Native, Born In US",3,Employment services (5613),2160,"Private, For Profit",No,No,Employed-At Work
113340,7.107E+14,May,IL,3115.0611,790,40,45,1,,60,1,1,0,0,"Native, Born In US",3,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
113507,3.1081E+14,May,IN,2632.4143,1346,37,43,1,,62,2,5,0,0,"Native, Born In US",3,"Justice, public order, and safety activities (922, pt. 92115)",2160,Government - Local,No,No,Employed-At Work
114426,6.07102E+14,May,KS,1741.6079,1634,40,45,1,,26,1,7,0,0,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
114447,8.03704E+14,May,KS,1702.1864,2884.61,50,45,1,,32,1,7,0,0,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
114718,9.50912E+14,May,KY,2156.5488,1538.46,40,45,1,,41,2,1,1,3,"Native, Born In US",6,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
114829,9.03706E+14,May,KY,2315.9241,1057.69,40,43,1,,46,2,7,0,0,"Native, Born In US",6,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
116128,5.30943E+14,May,MD,1404.593,2884.61,70,45,1,,64,1,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
116150,6.33292E+14,May,MD,1869.0238,2884.61,40,45,2,,64,1,1,0,0,"Native, Born In US",5,"Administration of economic programs and space research (926, 927)",2100,Government - Federal,No,No,Employed-At Work
116158,6.4094E+14,May,MD,1488.3595,1346.15,50,41,1,,42,2,5,2,10,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
116503,9.75799E+14,May,MA,4443.4638,615.38,40,43,1,,22,2,7,0,0,"Native, Born In US",1,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
117201,7.2061E+14,May,MI,2841.5952,1019,40,43,1,,44,2,1,2,3,"Native, Born In US",3,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,Yes,,Employed-At Work
117924,2.50975E+14,May,MN,1464.3371,790,40,39,1,,63,2,1,0,0,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
118119,9.87489E+14,May,MN,1721.0984,961,45,44,1,,34,2,1,2,5,"Native, Born In US",4,Legal services (5411),2100,Government - State,No,No,Employed-At Work
118298,9.3894E+14,May,MS,2085.6068,769,40,40,2,,44,2,1,2,10,"Native, Born In US",6,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
118434,3.52922E+13,May,MO,2948.4616,1346.15,50,45,1,,27,1,1,0,0,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
118449,7.09951E+13,May,MO,2171.9319,1250,40,42,1,,60,2,7,0,0,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
118495,2.9223E+14,May,MO,2154.8996,587.6,40,42,1,,39,2,1,2,2,"Native, Born In US",4,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - Local,No,No,Employed-At Work
119053,1.79251E+14,May,NE,1146.7856,1923.07,40,44,1,,32,1,7,0,0,"Native, Born In US",4,Rail transportation (482),2100,"Private, For Profit",No,No,Employed-At Work
119144,6.07702E+14,May,NE,1304.3196,1360,40,43,1,,23,1,1,0,0,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-Absent
119206,7.69833E+13,May,NE,1008.8934,1192,40,45,1,,35,1,1,2,2,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
119608,3.00067E+14,May,NV,1452.3622,769.23,40,42,1,,55,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2145,Government - Local,No,No,Employed-At Work
119625,3.92908E+14,May,NV,1653.7022,1580,40,45,1,,51,2,7,2,10,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
119931,9.32633E+13,May,NH,488.7732,2596.15,50,45,1,,60,1,1,3,10,"Native, Born In US",1,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
120227,4.70935E+14,May,NH,549.4896,790.4,40,43,1,,52,2,7,0,0,"Native, Born In US",1,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
121341,6.794E+14,May,NY,2666.4879,480.76,40,43,2,,32,2,7,0,0,"Native, Born In US",2,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
121437,7.74395E+14,May,NY,4059.8202,600,40,43,1,,23,1,3,0,0,"Native, Born In US",2,Legal services (5411),2145,"Private, For Profit",Yes,,Employed-At Work
121441,7.77394E+14,May,NY,3091.0573,673.07,45,45,1,,41,1,7,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
121471,9.03906E+14,May,NY,3478.7935,2884.61,60,45,1,,32,2,7,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
121484,9.14057E+14,May,NY,3357.6637,1500,40,45,1,,36,1,1,4,11,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
121505,9.39399E+14,May,NY,2959.9786,2115,50,45,4,,37,1,7,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
121724,3.94934E+14,May,NY,3203.0625,692,40,45,2,,34,2,1,1,1,"Foreign Born, US Cit By Naturalization",2,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
121856,7.37393E+14,May,NY,3549.0174,2000,40,45,1,,27,2,7,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
121946,9.72396E+14,May,NY,2956.6857,1153.84,40,39,1,,64,1,7,0,0,"Native, Born In US",2,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
122276,6.32302E+14,May,NC,3321.0216,1961.53,40,44,1,,48,1,1,2,3,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2160,Government - State,No,No,Employed-At Work
122306,9.07005E+14,May,NC,3812.4367,250,40,43,1,,26,2,7,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2160,Government - State,No,No,Employed-At Work
123545,9.9109E+14,May,OH,3410.2572,807.69,35,39,1,,54,2,1,1,4,"Native, Born In US",3,Legal services (5411),2145,"Private, Nonprofit",Yes,,Employed-At Work
123594,7.09931E+13,May,OH,3475.1848,507.69,40,43,1,,29,2,7,0,0,"Native, Born In US",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
123785,9.97202E+13,May,OK,3206.5296,692,40,43,1,,25,1,1,0,0,"Native, Born In US",7,Support activities for mining (213),2160,"Private, For Profit",No,No,Employed-At Work
123840,6.23347E+13,May,OK,2470.2969,1100,32,42,1,,52,2,1,1,4,"Native, Born In US",7,Oil and gas extraction (211),2145,"Private, For Profit",No,No,Employed-At Work
123961,1.04096E+14,May,OK,2129.1049,769,40,42,1,,60,2,1,0,0,"Native, Born In US",7,Oil and gas extraction (211),2145,"Private, For Profit",No,No,Employed-At Work
124101,4.14644E+14,May,OR,2550.3689,1653.84,45,45,6,,46,1,1,2,10,"Native, Born In US",9,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,Yes,,Employed-At Work
124488,4.96997E+14,May,PA,3002.1202,2884.61,45,45,1,,28,1,7,0,0,"Native, Born In US",2,Employment services (5613),2100,"Private, For Profit",No,No,Employed-At Work
124648,2.4994E+14,May,PA,3491.1103,1076.92,40,43,1,,30,2,7,0,0,"Native, Born In US",2,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
124919,9.79093E+14,May,PA,3070.9714,1442,40,45,1,,60,1,1,2,10,"Native, Born In US",2,"Bus service and urban transit (4851, 4852, 4854, 4855, 4859)",2100,Government - Local,No,No,Employed-At Work
125159,7.4021E+14,May,PA,3113.2799,614.25,39,43,1,,57,2,1,0,0,"Native, Born In US",2,"Other administrative and other support services (5611, 5612, 5619)",2160,"Private, For Profit",No,No,Employed-Absent
125370,5.74743E+13,May,RI,494.4236,800,50,46,1,,27,1,1,0,0,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
125612,9.51075E+14,May,RI,483.2323,2692.3,50,45,1,,34,1,7,0,0,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
125772,5.9921E+14,May,SC,2569.4741,230,40,43,2,,38,2,1,3,11,"Native, Born In US",5,Legal services (5411),2145,Government - State,No,No,Employed-At Work
126306,9.05077E+14,May,SD,518.0753,1192,40,39,1,,35,1,1,3,10,"Native, Born In US",4,"Banking and related activities (521, 52211,52219)",2160,"Private, For Profit",No,No,Employed-At Work
126309,9.25067E+14,May,SD,478.7077,1788.46,40,46,1,,43,1,3,0,0,"Native, Born In US",4,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
126407,9.74667E+14,May,TN,3034.0076,680,40,42,1,,42,2,5,0,0,"Native, Born In US",6,Real estate (531),2160,"Private, For Profit",No,No,Employed-At Work
126419,4.88644E+13,May,TN,3603.0367,462.5,25,43,1,,29,2,1,2,5,"Native, Born In US",6,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
126489,7.4071E+14,May,TN,3037.7067,1690,24,45,1,,36,2,1,3,11,"Native, Born In US",6,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
126652,3.0701E+14,May,TN,3662.6554,2884.61,48,46,1,,46,1,3,0,0,"Native, Born In US",6,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
126872,3.846E+14,May,TX,3206.3857,909,40,43,1,1,29,2,1,0,0,"Native, Born In US",7,"Justice, public order, and safety activities (922, pt. 92115)",2160,Government - Local,No,No,Employed-At Work
127250,9.90099E+14,May,TX,3725.6787,1350,40,45,1,,53,2,1,2,8,"Native, Born In US",7,National security and international affairs (928),2100,Government - Federal,No,No,Employed-At Work
127468,4.90977E+14,May,TX,3298.4395,76.92,10,45,1,,40,1,7,0,0,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
127586,7.68518E+14,May,TX,3798.475,2884.61,40,45,1,,53,1,1,0,0,"Native, Born In US",7,"** Petroleum and petroleum products, merchant wholesalers (*4247)",2100,"Private, For Profit",No,No,Employed-At Work
127666,8.9947E+14,May,TX,3790.1789,961.53,40,43,1,,49,2,5,0,0,"Native, Born In US",7,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - Local,No,No,Employed-At Work
128207,2.50193E+14,May,UT,1839.5193,2884.61,55,45,1,,33,1,1,3,5,"Native, Born In US",8,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
128261,4.91967E+14,May,UT,1839.5193,1515,20,45,1,,31,1,7,0,0,"Native, Born In US",8,Legal services (5411),2100,"Private, Nonprofit",No,No,Employed-At Work
128318,9.07008E+14,May,UT,1793.2526,1538,50,40,1,,39,1,1,3,10,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
128451,9.91403E+13,May,VT,349.9636,2500,43,45,1,,57,1,1,0,0,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
128534,3.5E+14,May,VT,332.0443,2884.61,40,45,1,,43,2,1,2,3,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
128547,3.50007E+14,May,VT,357.3584,870,50,45,1,,52,2,1,1,4,"Foreign Born, US Cit By Naturalization",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
128580,6.05031E+14,May,VT,406.4209,1000,50,45,1,,35,1,1,2,5,"Native, Born In US",1,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
128627,9.07081E+14,May,VT,332.0443,848,40,42,1,,43,2,5,0,0,"Native, Born In US",1,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
128777,9.48061E+14,May,VT,471.5719,343.2,30,43,1,,23,2,7,0,0,"Native, Born In US",1,"Community food and housing, and emergency services (6242)",2145,"Private, Nonprofit",No,No,Employed-At Work
128966,2.61341E+14,May,VA,2938.6582,2884.61,50,43,1,,46,2,1,0,0,"Foreign Born, US Cit By Naturalization",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
130242,7.70956E+14,May,WI,2186.8317,507,40,42,1,,49,2,1,2,4,"Native, Born In US",3,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2160,Government - State,No,No,Employed-At Work
130404,9.9553E+14,May,WI,1992.4154,315.7,22,41,1,,36,2,1,1,1,"Native, Born In US",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
130490,7.25086E+14,May,WI,2131.0025,1173,40,46,1,,30,2,5,0,0,"Native, Born In US",3,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
